2015-08-15 21:41:35,186 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/2.3.1/maven-compiler-plugin-2.3.1.jar
2015-08-15 21:41:38,798 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/1.8/plexus-compiler-api-1.8.jar
2015-08-15 21:41:38,923 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/1.8/plexus-compiler-api-1.8.jar
2015-08-15 21:41:38,970 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/1.8/plexus-compiler-manager-1.8.jar
2015-08-15 21:41:39,079 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/1.8/plexus-compiler-manager-1.8.jar
2015-08-15 21:41:39,126 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/1.8/plexus-compiler-javac-1.8.jar
2015-08-15 21:41:39,329 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/1.8/plexus-compiler-javac-1.8.jar
2015-08-15 21:41:40,392 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces\pom.xml.
2015-08-15 21:41:45,457 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:41:45,503 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-15 21:41:45,519 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:41:45,519 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\Jsf\JavaServerFaces\src\test\resources
2015-08-15 21:41:45,550 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces/src/main/java
2015-08-15 21:41:45,550 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /JavaServerFaces/src/main/resources overlaps with sources folder /JavaServerFaces/src/main/resources
2015-08-15 21:41:45,566 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces/src/test/java
2015-08-15 21:41:46,441 [Worker-3] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2015-08-15 21:41:46,910 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces\pom.xml.
2015-08-15 21:41:52,078 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces/src/main/java
2015-08-15 21:41:52,078 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /JavaServerFaces/src/main/resources overlaps with sources folder /JavaServerFaces/src/main/resources
2015-08-15 21:41:52,078 [Worker-3] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces/src/test/java
2015-08-15 21:41:52,813 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces\pom.xml.
2015-08-15 21:41:53,375 [Worker-3] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for JavaServerFaces
2015-08-15 21:41:53,375 [Worker-3] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 6 sec
2015-08-15 21:41:55,095 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:41:55,158 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-15 21:41:55,158 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:41:55,158 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\Jsf\JavaServerFaces\src\test\resources
2015-08-15 21:47:56,638 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces Implicit navigation\pom.xml.
2015-08-15 21:47:57,670 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/com/sun/faces/jsf-api/2.1.0-b03/jsf-api-2.1.0-b03.pom
2015-08-15 21:47:57,763 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/com/sun/faces/jsf-api/2.1.0-b03/jsf-api-2.1.0-b03.pom
2015-08-15 21:47:57,888 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/sun/faces/jsf-api/2.1.0-b03/jsf-api-2.1.0-b03.pom
2015-08-15 21:47:58,982 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/com/sun/faces/jsf-impl/2.1.0-b03/jsf-impl-2.1.0-b03.pom
2015-08-15 21:47:59,029 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/com/sun/faces/jsf-impl/2.1.0-b03/jsf-impl-2.1.0-b03.pom
2015-08-15 21:47:59,123 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/sun/faces/jsf-impl/2.1.0-b03/jsf-impl-2.1.0-b03.pom
2015-08-15 21:47:59,935 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/com/sun/faces/jsf-api/2.1.0-b03/jsf-api-2.1.0-b03.jar
2015-08-15 21:48:01,582 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/com/sun/faces/jsf-impl/2.1.0-b03/jsf-impl-2.1.0-b03.jar
2015-08-15 21:48:01,644 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/com/sun/faces/jsf-api/2.1.0-b03/jsf-api-2.1.0-b03.jar
2015-08-15 21:48:02,644 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/sun/faces/jsf-api/2.1.0-b03/jsf-api-2.1.0-b03.jar
2015-08-15 21:48:02,706 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/com/sun/faces/jsf-impl/2.1.0-b03/jsf-impl-2.1.0-b03.jar
2015-08-15 21:48:04,164 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/sun/faces/jsf-impl/2.1.0-b03/jsf-impl-2.1.0-b03.jar
2015-08-15 21:48:04,711 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces\pom.xml.
2015-08-15 21:48:05,863 [Worker-14] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces Implicit navigation/src/main/java
2015-08-15 21:48:05,863 [Worker-14] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /JavaServerFaces Implicit navigation/src/main/resources overlaps with sources folder /JavaServerFaces Implicit navigation/src/main/resources
2015-08-15 21:48:05,899 [Worker-14] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces Implicit navigation/src/test/java
2015-08-15 21:48:08,017 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:48:08,022 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-15 21:48:08,026 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:48:08,027 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\Jsf\JavaServerFaces\src\test\resources
2015-08-15 21:48:08,859 [Worker-14] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2015-08-15 21:48:09,194 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces Implicit navigation\pom.xml.
2015-08-15 21:48:09,601 [Worker-14] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces Implicit navigation/src/main/java
2015-08-15 21:48:09,601 [Worker-14] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /JavaServerFaces Implicit navigation/src/main/resources overlaps with sources folder /JavaServerFaces Implicit navigation/src/main/resources
2015-08-15 21:48:09,616 [Worker-14] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces Implicit navigation/src/test/java
2015-08-15 21:48:10,071 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces Implicit navigation\pom.xml.
2015-08-15 21:48:10,337 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for JavaServerFaces Implicit navigation
2015-08-15 21:48:10,368 [Worker-14] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2015-08-15 21:48:10,574 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:48:10,576 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-15 21:48:10,580 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:48:10,581 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\Jsf\JavaServerFaces Implicit navigation\src\test\resources
2015-08-15 21:54:43,403 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces Page Redirect\pom.xml.
2015-08-15 21:54:44,220 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces Page Redirect/src/main/java
2015-08-15 21:54:44,220 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /JavaServerFaces Page Redirect/src/main/resources overlaps with sources folder /JavaServerFaces Page Redirect/src/main/resources
2015-08-15 21:54:44,236 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces Page Redirect/src/test/java
2015-08-15 21:54:45,911 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2015-08-15 21:54:46,053 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces Page Redirect\pom.xml.
2015-08-15 21:54:46,850 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces Page Redirect/src/main/java
2015-08-15 21:54:46,850 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /JavaServerFaces Page Redirect/src/main/resources overlaps with sources folder /JavaServerFaces Page Redirect/src/main/resources
2015-08-15 21:54:46,866 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JavaServerFaces Page Redirect/src/test/java
2015-08-15 21:54:47,366 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces Page Redirect\pom.xml.
2015-08-15 21:54:47,678 [Worker-17] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for JavaServerFaces Page Redirect
2015-08-15 21:54:47,709 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2015-08-15 21:54:47,959 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:54:47,959 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-15 21:54:47,975 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:54:47,975 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\Jsf\JavaServerFaces Page Redirect\src\test\resources
2015-08-15 21:57:52,027 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JavaServerFaces Page Redirect\pom.xml.
2015-08-15 21:57:53,292 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-digester/commons-digester/2.1/commons-digester-2.1.pom
2015-08-15 21:57:53,527 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-digester/commons-digester/2.1/commons-digester-2.1.pom
2015-08-15 21:57:53,636 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-digester/commons-digester/2.1/commons-digester-2.1.pom
2015-08-15 21:57:54,511 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-beanutils/commons-beanutils/1.8.3/commons-beanutils-1.8.3.pom
2015-08-15 21:57:54,574 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.8.3/commons-beanutils-1.8.3.pom
2015-08-15 21:57:54,824 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.8.3/commons-beanutils-1.8.3.pom
2015-08-15 21:57:55,498 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/org/apache/commons/commons-parent/14/commons-parent-14.pom
2015-08-15 21:57:55,560 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/14/commons-parent-14.pom
2015-08-15 21:57:55,779 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/14/commons-parent-14.pom
2015-08-15 21:57:56,546 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-digester/commons-digester/2.1/commons-digester-2.1.jar
2015-08-15 21:57:57,280 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-beanutils/commons-beanutils/1.8.3/commons-beanutils-1.8.3.jar
2015-08-15 21:57:57,358 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-digester/commons-digester/2.1/commons-digester-2.1.jar
2015-08-15 21:57:57,796 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-digester/commons-digester/2.1/commons-digester-2.1.jar
2015-08-15 21:57:57,843 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.8.3/commons-beanutils-1.8.3.jar
2015-08-15 21:57:58,186 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.8.3/commons-beanutils-1.8.3.jar
2015-08-15 21:57:59,223 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:57:59,224 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-08-15 21:57:59,224 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 21:57:59,224 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\Jsf\JavaServerFaces Page Redirect\src\test\resources
2015-08-15 21:57:59,224 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of JavaServerFaces Page Redirect
2015-08-15 21:57:59,224 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for JavaServerFaces Page Redirect
2015-08-15 21:57:59,317 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-08-15 22:11:07,289 [Worker-31] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:JavaServerFaces:1.0-SNAPSHOT @ G:\Jsf\JSFMSG\pom.xml.
2015-08-15 22:11:08,211 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-validator/commons-validator/1.3.1/commons-validator-1.3.1.pom
2015-08-15 22:11:08,398 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-validator/commons-validator/1.3.1/commons-validator-1.3.1.pom
2015-08-15 22:11:08,492 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-validator/commons-validator/1.3.1/commons-validator-1.3.1.pom
2015-08-15 22:11:09,134 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-beanutils/commons-beanutils/1.7.0/commons-beanutils-1.7.0.pom
2015-08-15 22:11:09,196 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.7.0/commons-beanutils-1.7.0.pom
2015-08-15 22:11:09,337 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.7.0/commons-beanutils-1.7.0.pom
2015-08-15 22:11:09,962 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-logging/commons-logging/1.0.3/commons-logging-1.0.3.pom
2015-08-15 22:11:10,071 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-logging/commons-logging/1.0.3/commons-logging-1.0.3.pom
2015-08-15 22:11:10,463 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-logging/commons-logging/1.0.3/commons-logging-1.0.3.pom
2015-08-15 22:11:11,657 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-digester/commons-digester/1.6/commons-digester-1.6.pom
2015-08-15 22:11:11,720 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-digester/commons-digester/1.6/commons-digester-1.6.pom
2015-08-15 22:11:11,845 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-digester/commons-digester/1.6/commons-digester-1.6.pom
2015-08-15 22:11:12,345 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-beanutils/commons-beanutils/1.6/commons-beanutils-1.6.pom
2015-08-15 22:11:12,454 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.6/commons-beanutils-1.6.pom
2015-08-15 22:11:12,579 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-beanutils/commons-beanutils/1.6/commons-beanutils-1.6.pom
2015-08-15 22:11:13,048 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://download.java.net/maven/2/commons-logging/commons-logging/1.0/commons-logging-1.0.pom
2015-08-15 22:11:13,111 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/commons-logging/commons-logging/1.0/commons-logging-1.0.pom
2015-08-15 22:11:13,236 [Worker-31] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-logging/commons-logging/1.0/commons-logging-1.0.pom
